,Date,Transect,Taxa,Species,Abundance,Distance.Footsteps,Encounter.Time,Habitat,Start.Time,End.Time,Weather,Detection,Guild,Sex,Activity,Photo.Audio.No.,Remarks
187,13-02-2000,T2,Birds,Long Tailed Shrike,1,100,09:00,Riparian,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
188,13-02-2000,T2,Birds,Long Tailed Shrike,5,120,09:02,Riparian,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
189,13-02-2000,T2,Birds,Purple Sunbird,1,194,09:10,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
190,13-02-2000,T2,Birds,Purple Sunbird,1,284,09:15,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
191,13-02-2000,T2,Birds,Dusky Crag Martin,6,314,09:17,Riparian,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
192,13-02-2000,T2,Birds,Purple Sunbird,1,340,09:17,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
193,13-02-2000,T2,Birds,Red Vented Bulbul,1,380,09:20,Riparian,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
194,13-02-2000,T2,Birds,Red Vented Bulbul,1,405,09:20,Riparian,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
195,13-02-2000,T2,Birds,Pied Bushchat,1,445,09:24,Riparian,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
196,13-02-2000,T2,Birds,Crested Serpent Eagle,2,557,09:28,Riparian,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
197,13-02-2000,T2,Birds,Cattle Egret,1,563,09:30,Riparian,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
198,13-02-2000,T2,Birds,House Swift,4,630,09:40,Riparian,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
199,13-02-2000,T2,Birds,Cattle Egret,3,647,09:40,Riparian,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
200,13-02-2000,T2,Birds,Pond Heron,1,647,09:40,Riparian,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
201,13-02-2000,T3,Birds,Quaker Babler,4,68,10:50,Scrubland and Grassland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
202,13-02-2000,T3,Birds,Alpine Swift,4,76,10:52,Scrubland and Grassland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
203,13-02-2000,T3,Birds,Purple Sunbird,1,86,10:53,Scrubland and Grassland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
204,13-02-2000,T3,Birds,Brown Headed Barbet,1,136,10:56,Scrubland and Grassland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
205,13-02-2000,T3,Birds,Jungle Babler,1,310,11:10,Scrubland and Grassland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
206,13-02-2000,T3,Birds,Purple Sunbird,1,374,11:13,Scrubland and Grassland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
207,13-02-2000,T3,Birds,Common Iora,1,374,11:15,Scrubland and Grassland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
208,13-02-2000,T3,Birds,Red Vented Bulbul,1,390,11:15,Scrubland and Grassland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
209,13-02-2000,T3,Birds,Red Whiskered Bulbul,6,474,11:20,Scrubland and Grassland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
210,13-02-2000,T3,Birds,Common Iora,1,474,11:21,Scrubland and Grassland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
211,13-02-2000,T3,Birds,Black Drongo,1,560,11:25,Scrubland and Grassland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
212,13-02-2000,T3,Birds,Scarlet Minivet,2,580,11:25,Scrubland and Grassland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
213,13-02-2000,T3,Birds,Long Tailed Shrike,1,580,11:25,Scrubland and Grassland,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
214,13-02-2000,T3,Birds,Crested Serpent Eagle,1,580,11:28,Scrubland and Grassland,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
215,13-02-2000,T3,Birds,Quaker Babler,1,580,11:28,Scrubland and Grassland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
216,13-02-2000,T6A,Birds,Swallow Spp.,2,30,04:30,Riparian,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
217,13-02-2000,T6A,Birds,Long Tailed Shrike,2,115,04:34,Riparian,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
218,13-02-2000,T6A,Birds,Turtle Dove,1,130,04:35,Riparian,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
219,13-02-2000,T6A,Birds,Red Whiskered Bulbul,1,137,04:35,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
220,13-02-2000,T6A,Birds,Indian Blackbird,1,372,04:42,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
221,13-02-2000,T6A,Birds,Purple Sunbird,1,372,04:42,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
222,13-02-2000,T6A,Birds,Turtle Dove,1,372,04:42,Riparian,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
223,13-02-2000,T6A,Birds,Asian Paradise Flycatcher,2,393,04:44,Riparian,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
224,13-02-2000,T6A,Birds,Indian Blackbird,1,436,04:45,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
225,13-02-2000,T6A,Birds,Swallow Spp.,3,590,04:47,Riparian,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
226,13-02-2000,T6A,Birds,Black Drongo,1,590,04:47,Riparian,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
227,13-02-2000,T6B,Birds,Swallow Spp.,5,689,04:50,Riparian,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
228,13-02-2000,T6B,Birds,Purple Sunbird,1,740,04:52,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
229,13-02-2000,T6B,Birds,?Russel's Warbler,2,760,04:52,Riparian,NA,NA,NA,NA,,NA,NA,NA,NA
230,13-02-2000,T6B,Birds,Common Iora,1,760,04:52,Riparian,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
231,13-02-2000,T6B,Birds,Purple Sunbird,10,760,04:54,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
232,13-02-2000,T6B,Birds,Asian Paradise Flycatcher,1,782,04:55,Riparian,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
233,13-02-2000,T6B,Birds,White Rumped Vulture,1,790,04:56,Riparian,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
234,13-02-2000,T6B,Birds,Pale Billed Flowepecker,1,790,04:56,Riparian,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
235,13-02-2000,T6B,Birds,Grey Jungle Fowl,1,950,05:00,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
236,13-02-2000,T6B,Birds,Purple Sunbird,1,1001,05:00,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
237,13-02-2000,T1A,Birds,Alpine Swift,2,25,,Human Habitation and Farmland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
238,13-02-2000,T1A,Birds,Asian Paradise Flycatcher,1,100,,Human Habitation and Farmland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
239,13-02-2000,T1A,Birds,Yellow Browed Bulbul,2,210,,Human Habitation and Farmland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
240,13-02-2000,T1A,Birds,Red Whiskered Bulbul,1,210,,Human Habitation and Farmland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
241,13-02-2000,T1A,Birds,Indian Blackbird,1,225,,Human Habitation and Farmland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
242,13-02-2000,T1A,Birds,Black Naped Oriole,1,250,,Human Habitation and Farmland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
243,13-02-2000,T1A,Birds,Quaker Babler,1,250,,Human Habitation and Farmland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
244,13-02-2000,T1A,Birds,Asian Fairy Bluebird,1,250,,Human Habitation and Farmland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
245,13-02-2000,T1A,Birds,Asian Paradise Flycatcher,2,260,,Human Habitation and Farmland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
246,13-02-2000,T1A,Birds,Rufous Bellied Babler,1,300,,Human Habitation and Farmland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
247,13-02-2000,T1A,Birds,Brown Headed Barbet,1,300,,Human Habitation and Farmland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
248,13-02-2000,T4,Birds,Purple Sunbird,1,5,08:30,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
249,13-02-2000,T4,Birds,Turtle Dove,1,19,08:30,Evergreen Forest,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
250,13-02-2000,T4,Birds,Jungle Crow,1,25,08:32,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
251,13-02-2000,T4,Birds,Red Vented Bulbul,1,50,08:33,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
252,13-02-2000,T4,Birds,Purple Sunbird,1,50,08:33,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
253,13-02-2000,T4,Birds,Jungle Crow,1,50,08:33,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
254,13-02-2000,T4,Birds,Indian Robin,1,63,08:35,Evergreen Forest,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
255,13-02-2000,T4,Birds,Turtle Dove,1,65,08:35,Evergreen Forest,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
256,13-02-2000,T4,Birds,Purple Sunbird,1,76,08:40,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
257,13-02-2000,T4,Birds,Indian Robin,1,85,08:40,Evergreen Forest,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
258,13-02-2000,T4,Birds,Red Vented Bulbul,1,85,08:40,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
259,13-02-2000,T4,Birds,Blue Rock Pidgeon,1,110,08:45,Evergreen Forest,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
260,13-02-2000,T4,Birds,Purple Sunbird,1,118,08:46,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
261,13-02-2000,T4,Birds,Brown Headed Barbet,1,120,08:46,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
262,13-02-2000,T4,Birds,Roseringed Parakeet,1,120,08:47,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
263,13-02-2000,T4,Birds,Brown Headed Barbet,1,147,08:50,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
264,13-02-2000,T4,Birds,Red Vented Bulbul,1,147,08:50,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
265,13-02-2000,T4,Birds,Jungle Crow,1,155,08:51,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
266,13-02-2000,T4,Birds,Turtle Dove,1,160,08:53,Evergreen Forest,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
267,13-02-2000,T4,Birds,Brown Headed Barbet,1,160,08:53,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
268,13-02-2000,T4,Birds,Turtle Dove,1,208,08:57,Evergreen Forest,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
269,13-02-2000,T4,Birds,Brown Headed Barbet,1,218,08:57,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
270,13-02-2000,T4,Birds,Brown Headed Barbet,1,218,08:59,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
271,13-02-2000,T4,Birds,Jungle Crow,1,245,09:03,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
272,13-02-2000,T4,Birds,Indian Blackbird,1,245,09:03,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
273,13-02-2000,T4,Birds,Grey Jungle Fowl,1,245,09:03,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
274,13-02-2000,T4,Birds,Brown Headed Barbet,1,245,09:05,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
275,13-02-2000,T4,Birds,Indian Robin,1,245,09:05,Evergreen Forest,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
276,13-02-2000,T4,Birds,Purple Sunbird,1,275,09:12,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
277,13-02-2000,T4,Birds,Purple Sunbird,1,280,09:15,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
278,13-02-2000,T4,Birds,Jungle Crow,1,285,09:17,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
279,13-02-2000,T4,Birds,Long Tailed Shrike,1,295,09:17,Evergreen Forest,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
280,13-02-2000,T4,Birds,Grey Jungle Fowl,1,300,09:19,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
281,13-02-2000,T4,Birds,Jungle Crow,1,300,09:19,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
282,13-02-2000,T4,Birds,Indian Robin,1,320,09:23,Evergreen Forest,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
283,13-02-2000,T4,Birds,Common Tailorbird,1,320,09:25,Evergreen Forest,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
284,13-02-2000,T4,Birds,Red Vented Bulbul,1,330,09:27,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
285,13-02-2000,T4,Birds,Brown Headed Barbet,1,345,09:29,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
286,13-02-2000,T4,Birds,Brown Headed Barbet,1,345,  9:30,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
287,13-02-2000,T4,Birds,Purple Sunbird,2,360,  9:31,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
288,13-02-2000,T4,Birds,Jungle Crow,1,360,  9:31,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
289,13-02-2000,T4,Birds,Purple Sunbird,6,400,  9:35,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
290,13-02-2000,T4,Birds,Indian Blackbird,1,406,  9:35,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
291,13-02-2000,T4,Birds,Purple Sunbird,1,475,  9:40,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
292,13-02-2000,T4,Birds,Red Vented Bulbul,1,492,  9:41,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
293,13-02-2000,T4,Birds,Turtle Dove,1,543,  9:45,Evergreen Forest,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
294,13-02-2000,T4,Birds,Jungle Crow,1,543,  9:45,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
295,13-02-2000,T4,Birds,Purple Sunbird,1,543,  9:45,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
296,13-02-2000,T4,Birds,Red Vented Bulbul,1,573,  9:48,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
297,13-02-2000,T4,Birds,Purple Sunbird,1,593,  9:50,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
298,13-02-2000,T4,Birds,Purple Sunbird,5,608,  9:50,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
299,13-02-2000,T4,Birds,Indian Robin,4,608,  9:50,Evergreen Forest,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
300,13-02-2000,T4,Birds,Jungle Crow,1,610,  9:51,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
301,13-02-2000,T4,Birds,Black Drongo,1,618,  9:53,Evergreen Forest,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
302,13-02-2000,T4,Birds,Indian Robin,1,618,  9:53,Evergreen Forest,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
303,13-02-2000,T4,Birds,Indian Robin,1,637,  9:55,Evergreen Forest,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
304,13-02-2000,T4,Birds,Swallow Spp.,1,637,  9:56,Evergreen Forest,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
305,13-02-2000,T4,Birds,Red Vented Bulbul,1,644,  9:57,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
306,13-02-2000,T4,Birds,Scaly Breasted Munia,2,663,10:00,Evergreen Forest,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
307,13-02-2000,T4,Birds,Common Iora,1,701,10:01,Evergreen Forest,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
308,13-02-2000,T4,Birds,Red Vented Bulbul,1,701,10:07,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
309,13-02-2000,T4,Birds,Painted Francolin,3,710,10:04,Evergreen Forest,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
310,13-02-2000,T4,Birds,Turtle Dove,1,726,10:06,Evergreen Forest,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
311,13-02-2000,T5,Birds,Purple Sunbird,1,67,03:56,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
312,13-02-2000,T5,Birds,Red Vented Bulbul,1,67,03:56,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
313,13-02-2000,T5,Birds,Long Tailed Shrike,1,110,03:57,Evergreen Forest,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
314,13-02-2000,T5,Birds,Turtle Dove,1,150,03:57,Evergreen Forest,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
315,13-02-2000,T5,Birds,Purple Sunbird,1,250,04:00,Evergreen Forest,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
316,13-02-2000,T5,Birds,Red Vented Bulbul,1,425,04:02,Evergreen Forest,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
317,13-02-2000,T5,Birds,Long Tailed Shrike,1,510,04:05,Evergreen Forest,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
318,30-03-2000,T1A,Birds,Plum Headed Parakeet,1,35,06:18,Human Habitation and Farmland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
319,30-03-2000,T1A,Birds,Painted Francolin,1,35,06:18,Human Habitation and Farmland,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
320,30-03-2000,T1A,Birds,Turtle Dove,1,36,06:18,Human Habitation and Farmland,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
321,30-03-2000,T1A,Birds,Brown Headed Barbet,1,36,06:18,Human Habitation and Farmland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
322,30-03-2000,T1A,Birds,House Crow,1,36,06:18,Human Habitation and Farmland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
323,30-03-2000,T1A,Birds,Purple Sunbird,3,72,06:19,Human Habitation and Farmland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
324,30-03-2000,T1A,Birds,Red Vented Bulbul,1,145,06:19,Human Habitation and Farmland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
325,30-03-2000,T1A,Birds,Spotted Dove,1,145,06:20,Human Habitation and Farmland,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
326,30-03-2000,T1A,Birds,Purple Sunbird,1,240,06:24,Human Habitation and Farmland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
327,30-03-2000,T1A,Birds,Red Vented Bulbul,1,367,06:26,Human Habitation and Farmland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
328,30-03-2000,T1A,Birds,Purple Sunbird,1,406,06:26,Human Habitation and Farmland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
329,30-03-2000,T1A,Birds,Painted Francolin,1,NA,06:26,Human Habitation and Farmland,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
330,30-03-2000,T1A,Birds,Brown Headed Barbet,1,463,06:26,Human Habitation and Farmland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
331,30-03-2000,T1A,Birds,Purple Sunbird,1,463,06:27,Human Habitation and Farmland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
332,30-03-2000,T1A,Birds,Red Vented Bulbul,1,463,06:27,Human Habitation and Farmland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
333,30-03-2000,T1A,Birds,Turtle Dove,1,463,06:27,Human Habitation and Farmland,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
334,30-03-2000,T1A,Birds,Southern Coucal,1,463,06:27,Human Habitation and Farmland,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
335,30-03-2000,T1B,Birds,White Breasted Kingfisher,1,615,06:34,Scrubland and Grassland,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
336,30-03-2000,T1B,Birds,Jungle Bush Quail,3,615,06:35,Scrubland and Grassland,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
337,30-03-2000,T1B,Birds,Turtle Dove,1,662,06:36,Scrubland and Grassland,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
338,30-03-2000,T1B,Birds,Red Vented Bulbul,1,667,06:37,Scrubland and Grassland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
339,30-03-2000,T1B,Birds,Green Bee Eater,1,850,06:38,Scrubland and Grassland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
340,30-03-2000,T1B,Birds,Red Vented Bulbul,1,855,06:39,Scrubland and Grassland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
341,30-03-2000,T1B,Birds,Black Drongo,1,890,06:40,Scrubland and Grassland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
342,30-03-2000,T1B,Birds,Scaly Breasted Munia,4,890,06:40,Scrubland and Grassland,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
343,30-03-2000,T1B,Birds,Purple Sunbird,6,890,06:40,Scrubland and Grassland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
344,30-03-2000,T1B,Birds,Black Drongo,1,925,06:42,Scrubland and Grassland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
345,30-03-2000,T1B,Birds,Red Vented Bulbul,6,1014,06:43,Scrubland and Grassland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
346,30-03-2000,T1B,Birds,Green Bee Eater,1,1014,06:44,Scrubland and Grassland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
347,30-03-2000,T1B,Birds,Brown Headed Barbet,1,1099,06:46,Scrubland and Grassland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
348,30-03-2000,T1B,Birds,Brown Headed Barbet,1,1200,06:46,Scrubland and Grassland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
349,30-03-2000,T1B,Birds,Turtle Dove,1,1200,06:47,Scrubland and Grassland,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
350,30-03-2000,T1B,Birds,Purple Sunbird,1,1200,06:47,Scrubland and Grassland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
351,30-03-2000,T1B,Birds,Grey Jungle Fowl,1,1200,06:47,Scrubland and Grassland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
352,30-03-2000,T2,Birds,Crested Serpent Eagle,1,8,06:55,Riparian,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
353,30-03-2000,T2,Birds,Grey Jungle Fowl,1,104,06:56,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
354,30-03-2000,T2,Birds,Green Bee Eater,1,104,06:57,Riparian,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
355,30-03-2000,T2,Birds,Purple Sunbird,1,233,06:59,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
356,30-03-2000,T2,Birds,Turtle Dove,1,300,07:00,Riparian,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
357,30-03-2000,T2,Birds,Turtle Dove,1,358,07:05,Riparian,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
358,30-03-2000,T2,Birds,Red Vented Bulbul,1,375,07:07,Riparian,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
359,30-03-2000,T2,Birds,Grey Jungle Fowl,1,375,07:07,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
360,30-03-2000,T2,Birds,Painted Francolin,1,375,07:07,Riparian,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
361,30-03-2000,T2,Birds,Grey Jungle Fowl,1,720,07:10,Riparian,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
362,30-03-2000,T2,Birds,Painted Francolin,1,720,07:10,Riparian,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
363,30-03-2000,T2,Birds,Turtle Dove,1,720,07:10,Riparian,NA,NA,NA,NA,Grainivore,NA,NA,NA,NA
364,30-03-2000,T2,Birds,Crested Serpent Eagle,1,720,07:10,Riparian,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
365,30-03-2000,T3,Birds,Purple Sunbird,1,15,05:51,Scrubland and Grassland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
366,30-03-2000,T3,Birds,Shikra,1,178,05:54,Scrubland and Grassland,NA,NA,NA,NA,Carnivore,NA,NA,NA,NA
367,30-03-2000,T3,Birds,Indian Robin,1,212,05:55,Scrubland and Grassland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
368,30-03-2000,T3,Birds,Red Vented Bulbul,1,220,05:55,Scrubland and Grassland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
369,30-03-2000,T3,Birds,Red Vented Bulbul,1,266,05:57,Scrubland and Grassland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
370,30-03-2000,T3,Birds,Purple Sunbird,1,379,05:59,Scrubland and Grassland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
371,30-03-2000,T3,Birds,Red Vented Bulbul,1,470,06:00,Scrubland and Grassland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
372,30-03-2000,T3,Birds,?Grey Shrike,1,538,06:02,Scrubland and Grassland,NA,NA,NA,NA,,NA,NA,NA,NA
373,30-03-2000,T3,Birds,"Robin, Magpie",2,538,06:02,Scrubland and Grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,30-03-2000,T3,Birds,Purple Sunbird,1,590,06:03,Scrubland and Grassland,NA,NA,NA,NA,Omnivore,NA,NA,NA,NA
375,30-03-2000,T3,Birds,"Robin, Magpie",1,604,06:03,Scrubland and Grassland,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,30-03-2000,T3,Birds,Ashy Wren Warbler,1,620,06:05,Scrubland and Grassland,NA,NA,NA,NA,Insectivore,NA,NA,NA,NA
377,30-03-2000,T3,Birds,Brown Headed Barbet,1,620,06:06,Scrubland and Grassland,NA,NA,NA,NA,Frugivore,NA,NA,NA,NA
